"FIPS","state","county","votech","prod_bush","GDP2015","medinc1317","perc_HS_GED","totpop1317","urb2010","perclatino1317","trumpmarg"
35057,"NM","torrance county",11.9108398599224,0,291527,35543,0.328210258275737,15534,0,0.420818848976439,0.308
35059,"NM","union county",-2.24341303943385,0,133988,38240,0.398795583807293,4216,0,0.412713472485769,0.530805687203791
35061,"NM","valencia county",-12.9470384533272,0,1199808,43428,0.331204018669409,75845,0.832686857605558,0.599973630430483,0.086471663619744
41001,"OR","baker county",-6.17701630366614,0,464068,43765,0.327527899898546,15980,0,0.0394868585732165,0.516452411841019
41003,"OR","benton county",-3.11807395182092,0,4508062,54682,0.138906571803033,88249,0.812360509003377,0.0714682319346395,-0.337911665971872
41005,"OR","clackamas county",6.97426325140182,0,18464205,72408,0.21810620258813,399962,0.704049554245835,0.0839029707822243,-0.0610807308824176
41007,"OR","clatsop county",-2.03625413793149,0,1559604,49828,0.248056356535387,38021,0,0.083085663186134,-0.0608547196827844
41009,"OR","columbia county",-1.94334128845837,0,999550,57449,0.328853399313952,50207,0.0476991347693056,0.0484792957157369,0.119950552298919
41011,"OR","coos county",2.45157179948229,0,1756010,40848,0.311220556745182,62921,0,0.0628407050110456,0.24333189755144
41013,"OR","crook county",-7.17731524960901,0,622282,41777,0.340319299759601,21717,0,0.0755629230556707,0.498109640831758
41015,"OR","curry county",2.13454843524503,0,517628,42519,0.2915172568355,22377,0,0.067703445502078,0.238756885636767
41017,"OR","deschutes county",-17.3677081611192,0,7289606,59152,0.238438066177172,175321,0.531239499660819,0.0780511176641703,0.0380309988518944
41019,"OR","douglas county",4.47946327733232,0,3132294,44023,0.322985452245414,107576,0,0.0548356510745891,0.393787731256086
41021,"OR","gilliam county",-13.2635134158703,0,288980,39831,0.359067734887109,1910,0,0.0806282722513089,0.43863393810032
41023,"OR","grant county",-5.90270851725089,0,199179,44826,0.308794197642792,7209,0,0.0356498820918297,0.588587868616639
41025,"OR","harney county",-2.67305890565476,0,225682,39504,0.328067809670584,7195,0,0.0498957609451008,0.577142857142857
41027,"OR","hood river county",-15.3295696950649,0,1148216,57269,0.225235160557898,22938,0,0.311099485569797,-0.302032167966869
41029,"OR","jackson county",-13.6627112907079,0,7377761,48688,0.264576756771096,212070,0.782845978957314,0.122261517423492,0.0918498106735781
41031,"OR","jefferson county",-11.3006388368763,0,577406,48464,0.306665802940986,22707,0,0.197956577266922,0.27552400270453
41033,"OR","josephine county",-7.38191124503437,0,2170977,40705,0.318992435216482,84514,0.550360886438649,0.0713609579477956,0.313495881538498
41035,"OR","klamath county",-8.23065447913228,0,2005088,42531,0.305772027698787,66018,0,0.123087642764095,0.447674418604651
41037,"OR","lake county",-3.43714662257483,0,240776,32769,0.351416309012876,7807,0,0.0786473677468938,0.622181436811746
41039,"OR","lane county",-0.901074613491409,0,14436042,47710,0.238642432874229,363471,0.703470139175184,0.084334100932399,-0.189311434125652
41041,"OR","lincoln county",0.992320204605868,0,1477185,43291,0.286507235170662,47307,0,0.0885281248018264,-0.0998127730393176
41043,"OR","linn county",2.93586691170632,0,3945693,49515,0.301878869319,121074,0.401201659352715,0.0865834117977435,0.278250858855347
41045,"OR","malheur county",-4.77547033983247,0,1026388,37112,0.306502333130452,30421,0,0.331284310180467,0.495276381909548
41047,"OR","marion county",-1.37662848071177,0,14040142,53828,0.273423289654404,330453,0.678446731254063,0.260161051647284,0.0499350203963756
41049,"OR","morrow county",-7.69450285843256,0,1058708,54386,0.338739246932732,11153,0,0.350757643683314,0.424667836550514
41051,"OR","multnomah county",14.2847655570931,0,59017127,60369,0.175551684088269,788459,0.986338181017062,0.112835290103861,-0.583345911527775
41053,"OR","polk county",-1.07675200368478,0,1516841,56032,0.244343624793778,79666,0.345158680689097,0.133971832400271,0.0699972994869025
41055,"OR","sherman county",-7.46723107199881,0,544901,42074,0.357854406130268,1635,0,0.0446483180428135,0.533062054933876
41057,"OR","tillamook county",1.76982331750929,0,768351,45061,0.325701470741629,25840,0,0.103057275541796,0.05919613905437
41059,"OR","umatilla county",-10.9671892905826,0,3282927,50071,0.284145339399162,76736,0.116288263121137,0.259838928273561,0.356448154388115
41061,"OR","union county",-9.68961408292262,0,865568,46228,0.335295145970515,25810,0,0.0457962030220845,0.413718411552347
41063,"OR","wallowa county",-9.61313489726983,0,298551,44877,0.304823747680891,6864,0,0.0270979020979021,0.413694038783816
41065,"OR","wasco county",-14.457685872805,0,1131446,48510,0.287481804949054,25687,0,0.173745474364465,0.0966136343436139
41067,"OR","washington county",-5.28633650536632,0,43040286,74033,0.181113202196499,572071,0.944099601668838,0.164336244976585,-0.266835894739564
41069,"OR","wheeler county",-9.05464092057806,0,38467,33563,0.384684684684685,1415,0,0.0607773851590106,0.542929292929293
41071,"OR","yamhill county",-4.25092191579262,0,3137292,58392,0.265327060340911,102366,0,0.157249477365532,0.0876407482932884
44001,"RI","bristol county",-4.21285998698767,0,1459168,74630,0.208207267279617,49028,0.988571428571429,0.0272497348453945,-0.227694301567373
44003,"RI","kent county",2.44409297707137,0,9337036,69047,0.278860794249058,164012,0.920136255852863,0.0436858278662537,0.00701459386881831
44005,"RI","newport county",-3.43112036195257,0,5568920,75463,0.227106044767451,83204,0.879077791718946,0.0555622325849719,-0.19378285254395
44007,"RI","providence county",0.544814843800828,0,34338245,52530,0.301643536958618,633704,0.94491173142993,0.21621608826834,-0.212043768453961
44009,"RI","washington county",-2.0054792187196,0,6140472,77862,0.228956977669585,126190,0.668598744674316,0.0298676598779618,-0.100327306733167
49001,"UT","beaver county",0.136601749504972,0,382226,47878,0.387368421052632,6414,0,0.109136264421578,0.632128514056225
49003,"UT","box elder county",1.49161508997487,0,2073928,58835,0.314473641153179,52182,0.491105552776388,0.0912383580545015,0.514261542180324
49005,"UT","cache county",0.574201165261268,0,4038145,53812,0.213118844822997,120288,0.843124201107797,0.105214152700186,0.276986538086346
49007,"UT","carbon county",3.82857806341476,0,1067473,46994,0.277149839621201,20512,0,0.132020280811232,0.445894090560246
49009,"UT","daggett county",5.36633786215026,0,53410,85000,0.433198380566802,702,0,0.0327635327635328,0.539784946236559
49011,"UT","davis county",-3.81231065361128,0,12469597,75961,0.211049192033654,334977,0.990805242773567,0.0922809625735498,0.23322918756748
49013,"UT","duchesne county",0.536540615616199,0,1012153,63000,0.35957189711721,20259,0,0.081149118910114,0.72201384881708
49015,"UT","emery county",0.784737652085643,0,986094,51852,0.325047199496539,10410,0,0.0621517771373679,0.709125029322074
49017,"UT","garfield county",-2.93578593949649,0,159454,51700,0.334222222222222,5020,0,0.0561752988047809,0.534001743679163
49019,"UT","grand county",-4.20733490609959,0,412040,46658,0.270591824283099,9544,0,0.100062866722548,0.000448833034111307
49021,"UT","iron county",-2.85565137349358,0,1344253,45422,0.247547562425684,48504,0,0.084570344713838,0.515891624332422
49023,"UT","juab county",0.432477552492538,0,445509,57590,0.370531239558971,10694,0,0.0455395548905929,0.569921491658489
49025,"UT","kane county",-2.56442798682915,0,272446,50266,0.259693776098628,7246,0,0.045128346674027,0.433371625502585
49027,"UT","millard county",-1.10613357065136,0,822225,59312,0.319457131671669,12651,0,0.129871156430322,0.65513947267864
49029,"UT","morgan county",4.13766319911402,0,217282,86071,0.176546391752577,11014,0,0.026330125295079,0.503115264797508
49031,"UT","piute county",-0.947071203545147,0,25179,41750,0.36644591611479,1860,0,0.0360215053763441,0.820097244732577
49033,"UT","rich county",0.740079955066564,0,64340,52917,0.313936781609195,2307,0,0.0892934547030776,0.622262773722628
49035,"UT","salt lake county",-5.90927894617851,0,79721312,67922,0.227317404124662,1106700,0.990966877255003,0.179110870154513,-0.102200931514583
49037,"UT","san juan county",-5.64717610773694,0,371636,42581,0.311244752070804,15193,0,0.0532482064108471,0.118477251624884
49039,"UT","sanpete county",-1.98559289776874,0,499093,50928,0.272841500628253,28892,0,0.0954243389173474,0.553282879934547
49041,"UT","sevier county",-0.603110169467891,0,751726,50850,0.31973898858075,20961,0,0.0495682457898001,0.695955705344247
49043,"UT","summit county",-3.32175113091821,0,3465994,94952,0.144671494104712,39731,0,0.11381540862299,-0.153529031937615
49045,"UT","tooele county",-3.8399804869623,0,1777736,66542,0.302116226247853,63357,0,0.120302413308711,0.300343824385083
49047,"UT","uintah county",0.902525187525016,0,2130533,67012,0.351390428454383,36343,0,0.0824918141045043,0.688814717069006
49049,"UT","utah county",-1.5949839321175,0,20508237,67042,0.159830767422729,576496,0.936395103026924,0.113685090616414,0.37255776200112
49051,"UT","wasatch county",-2.74968364473276,0,700460,74552,0.18823461627103,29306,0,0.135125912782365,0.251815181518152
49053,"UT","washington county",-3.74098187273869,0,4764406,55175,0.233974652153144,155577,0.712232559823336,0.100625413782243,0.521497895432567
49055,"UT","wayne county",0.04137048296039,0,70744,42444,0.237883008356546,2700,0,0.0537037037037037,0.487943262411348
49057,"UT","weber county",1.77139701075613,0,8969078,62036,0.291867788043696,244101,0.941990001556851,0.178749779804261,0.199629224932782
51001,"VA","accomack county",-7.56443637617302,1457606,2714794,42260,0.390228372527379,32840,0,0.0883373934226553,0.117105680736274
51003,"VA","albemarle county",-6.76594451704302,106231,9064041,72265,0.176831937638569,105105,0.493927452763464,0.0570001427144284,-0.250561157230912
51005,"VA","alleghany county",-6.09394099048177,0,883395,46020,0.394378568291612,15489,0,0.0142681903286203,0.370654256775253
51007,"VA","amelia county",-3.70955374593575,223994,279592,58535,0.356839991073421,12802,0,0.0110920168723637,0.363041933191187
51009,"VA","amherst county",-3.95207420662328,0,767730,49677,0.34449739455752,31819,0.363366612060705,0.0226279895659826,0.307108942231601
51011,"VA","appomattox county",-1.90845440589609,81602,251754,54875,0.359360813510078,15462,0,0.0126762385202432,0.46404324867991
51013,"VA","arlington county",-5.82115001641862,0,38277598,112138,0.0798219584569733,229534,1,0.155475877212091,-0.60098538678107
51015,"VA","augusta county",-3.94466579120344,349155,4113143,59544,0.383008330704863,74390,0.179891525423729,0.0253528700094099,0.492185155887728
51017,"VA","bath county",-6.86035453214311,0,222307,44483,0.418533292420988,4458,0,0.0565275908479139,0.421310744538564
51019,"VA","bedford county",-1.93194795130136,12475,1827815,59405,0.306486768864951,77319,0.20497699341837,0.0204606888345685,0.494121272460058
51021,"VA","bland county",-2.86082680183927,0,209917,46927,0.403907496012759,6524,0,0.00505824647455549,0.678297055057619
51023,"VA","botetourt county",-5.57978502227486,16200,1237923,64733,0.328554261799196,33149,0.357698805357789,0.0157169145373918,0.476208357920712
51025,"VA","brunswick county",-4.15629995385808,305530,318089,40871,0.383897806538365,16435,0,0.0209917858229389,-0.186788750817528
51027,"VA","buchanan county",-3.47872866479686,0,864033,30828,0.36401155592241,22611,0,0.00269780195480076,0.604229934924078
51029,"VA","buckingham county",-4.64393896420671,21571,554505,46610,0.414976348913653,17048,0,0.0235218207414359,0.115458539264141
51031,"VA","campbell county",-3.46468540882865,139674,6011226,48823,0.327414520144287,55158,0.323602348564968,0.0214474781536676,0.471930340216034
51033,"VA","caroline county",-4.31685161850681,650349,574032,60925,0.368640329379473,29889,0,0.0430927766067784,0.0506025794629643
51035,"VA","carroll county",-2.89270404958714,0,726522,41145,0.342888442578054,29767,0,0.0306379547821413,0.595863693236182
51036,"VA","charles city county",-0.134972801450589,548371,163482,55069,0.402547065337763,7022,0,0.0179436058103105,-0.230440587449933
51037,"VA","charlotte county",-2.68793993948661,264341,221228,38350,0.419084689785327,12176,0,0.0205321944809461,0.228936464088398
51041,"VA","chesterfield county",-8.11382829194914,68119,16926294,76969,0.23835448804409,335594,0.94071199989881,0.0824925356234021,0.0225058189950254
51043,"VA","clarke county",-4.29763856706381,121773,448187,72129,0.283510690227472,14331,0,0.0477984788221338,0.198007625138359
51045,"VA","craig county",-5.10902084679639,0,64604,53526,0.414178135549208,5131,0,0.000194893782888326,0.573994252873563
51047,"VA","culpeper county",-6.75728366085893,456167,1605545,69693,0.31679951872462,49795,0,0.0969173611808414,0.25340698148232
51049,"VA","cumberland county",-4.07841546719342,38350,127566,43020,0.376529877609791,9797,0,0.00142900888026947,0.135589743589744
51051,"VA","dickenson county",-4.67820346833457,0,393290,29916,0.374208717670465,15181,0,0.00823397668137804,0.561592505854801
51053,"VA","dinwiddie county",-2.26648808688098,733712,2223873,54640,0.38335020242915,28033,0.287918288632549,0.0318553133806585,0.124288775585606
51057,"VA","essex county",-8.93967384511174,858783,332315,50629,0.354252577319588,11083,0,0.0341062889109447,0.0216660440791931
51059,"VA","fairfax county",13.496888020113,0,100218990,117515,0.128617731565058,1142004,0.986060240763373,0.161641290223152,-0.36224574382251
51061,"VA","fauquier county",-6.66092659532744,411851,2979810,94775,0.273572803078897,68406,0.3234360382191,0.0751542262374646,0.24647128542183
51063,"VA","floyd county",-7.21374565914771,2104,276774,48396,0.333507807729216,15594,0,0.0282159805053226,0.374937280481686
51065,"VA","fluvanna county",-6.53061786794262,51731,761183,67964,0.259573318930597,26109,0,0.0327090275383967,0.0939075007411799
51067,"VA","franklin county",-2.34674497968977,106112,1317562,51208,0.329870257761146,56277,0,0.0269026422872577,0.421786980041037
51069,"VA","frederick county",-5.92989708528618,58200,4716310,71037,0.323651091642331,83784,0.552276355277441,0.077843024921226,0.35255276206613
51071,"VA","giles county",-5.4573195957087,0,465687,49734,0.38025969756739,16867,0,0.0160668761486927,0.485724743777452
51073,"VA","gloucester county",-5.25113514658827,264781,768089,63881,0.326616664800925,37035,0.24040913777199,0.0328068043742406,0.393771768080311
51075,"VA","goochland county",-6.80834446260171,169360,2215802,86652,0.253229506217554,22148,0.030068609844822,0.0256456564926856,0.250538406317301
51077,"VA","grayson county",-4.31796372924099,0,240108,32048,0.388452772853887,15708,0,0.0305576776165011,0.576742904381372
51079,"VA","greene county",-5.70287649815869,0,503420,62952,0.305869926060057,19213,0,0.0568365169416541,0.317794380721877
51081,"VA","greensville county",-0.605277090284218,486623,758035,42121,0.433034688720423,11606,0,0.0392900224022058,-0.18817327526931
51083,"VA","halifax county",-3.06107414978112,156635,1421376,39233,0.359321357285429,35030,0,0.0198686839851556,0.165702820724655
51085,"VA","hanover county",-4.14796834342062,843306,5771459,84955,0.261668603168306,103218,0.609144528003365,0.0279602394931117,0.32468345289105
51087,"VA","henrico county",-8.26342215265791,148446,26571356,66447,0.220343551227225,324073,0.957310179679737,0.0541729795447322,-0.209556326636455
51089,"VA","henry county",-3.81019666191271,0,1800489,36779,0.339631081756703,51956,0,0.0521402725383016,0.291647592492405
51091,"VA","highland county",-8.78869314223151,2133,58303,45094,0.356149732620321,2213,0,0,0.421998562185478
51095,"VA","james city county",-9.55841831221779,0,4053531,80772,0.193591176972201,73028,0.841483979763912,0.0544448704606452,0.051313849825678
51097,"VA","king and queen county",-5.74676706934171,586758,122196,51495,0.418806719443908,7052,0,0.0319058423142371,0.168188105117566
51099,"VA","king george county",-7.6295976151547,57817,1689489,84770,0.271617436874702,25564,0,0.0464716006884682,0.278766608172474
51101,"VA","king william county",-4.03505050303636,452690,420694,67423,0.37177219667492,16329,0,0.00790005511666361,0.353323063380282
51103,"VA","lancaster county",-5.30514415909631,129161,367762,51495,0.307970170123514,10848,0,0.017330383480826,0.0997120775875133
51105,"VA","lee county",-3.29985479384749,0,407886,32590,0.335443386359883,24428,0,0.0201408220075323,0.632417406179835
51107,"VA","loudoun county",-9.76287674057408,231401,24236374,129588,0.128715558784963,374558,0.830041208923157,0.13462801488688,-0.167952736249411
51109,"VA","louisa county",-5.34055600872423,143729,2475857,56946,0.350294398472311,34813,0,0.0264556343894522,0.245558919289427
51111,"VA","lunenburg county",-3.88513895440343,150976,201618,39537,0.369728416869066,12369,0,0.0427682108497049,0.175721714183253
51113,"VA","madison county",-4.31332525911244,310748,281873,52287,0.36047506954847,13108,0,0.0240311260299054,0.319584655321604
51115,"VA","mathews county",-5.17853242479688,59472,116106,63622,0.333189593215466,8830,0,0.00679501698754247,0.36885865457294
51117,"VA","mecklenburg county",-3.95118531735916,639402,1036172,41126,0.332952799121844,30959,0,0.0267773506896218,0.1128022665876
51119,"VA","middlesex county",-5.74052834994756,248317,273895,50483,0.329746070133011,10710,0,0.00513538748832866,0.260427093760427
51121,"VA","montgomery county",-9.72362130278766,0,5013544,53424,0.228009111617312,97692,0.750741588270192,0.0305347418417066,-0.013116289963696
51125,"VA","nelson county",-4.08384296797682,0,512703,53834,0.321557643657391,14863,0,0.0390903586086254,0.0573541894022068
51127,"VA","new kent county",-4.49144534241199,185141,411250,78429,0.34089985092831,20523,0,0.0291380402475272,0.375894105072762
51131,"VA","northampton county",-9.00647191720843,900269,347341,41468,0.334248455730954,11998,0,0.0840140023337223,-0.092761656341702
51133,"VA","northumberland county",-6.05272985044074,568326,393981,56677,0.323204419889503,12254,0,0.00481475436592133,0.276296477495108
51135,"VA","nottoway county",-5.19352048238528,139949,453809,38410,0.377150659990897,15537,0,0.0407414558795134,0.13145749590591
51137,"VA","orange county",-6.17672807997683,286093,993526,67196,0.344666074456917,35265,0,0.0455125478519779,0.265547589904995
51139,"VA","page county",-4.76852337385033,53214,477655,46140,0.448113481774315,23694,0,0.0186967164683042,0.49798368189065
51141,"VA","patrick county",-2.70172656930915,12487,378904,37757,0.343140153755174,17958,0,0.0279541151575899,0.552008481564377
51143,"VA","pittsylvania county",-1.75751983280229,108436,2624410,44356,0.356013882441364,61970,0,0.0248830079070518,0.395966800265093
51145,"VA","powhatan county",-5.23530990916038,90536,695056,80441,0.306011985308332,28364,0.0032446694715824,0.0202369200394867,0.46552340121472
51147,"VA","prince edward county",-5.60383943420539,5482,664054,44147,0.329011472575829,22903,0,0.0376369907872331,-0.0538790738505431
51149,"VA","prince george county",-2.26138790161081,347875,3468145,68461,0.330040430238767,37704,0.465976207137859,0.075641841714407,0.169640644361834
51153,"VA","prince william county",2.08378869032606,97128,15227897,101059,0.208537883149282,450763,0.958338515728777,0.224157705934161,-0.200394880362296
51155,"VA","pulaski county",-4.74155877674092,0,1121277,49691,0.331884398496241,34330,0.0702569396650608,0.0161666181182639,0.406564319745897
51157,"VA","rappahannock county",-6.54773926752882,0,211067,62541,0.271066907775769,7359,0,0.0354667753770893,0.177992799279928
51159,"VA","richmond county",-9.63625997944049,350207,213015,47341,0.389044736453566,8873,0,0.0663811563169165,0.237195288961928
51161,"VA","roanoke county",-8.45861657593075,0,5556397,62134,0.258524469979203,93419,0.814594699922058,0.0284310472173755,0.280563919519831
51163,"VA","rockbridge county",-4.02376694675144,36394,898270,53918,0.350853282768429,22440,0,0.0163547237076649,0.296209639681797
51165,"VA","rockingham county",-3.70053814400476,551571,5065643,57651,0.349666629418557,78653,0.234164111434337,0.0648290592857234,0.435406174731771
51167,"VA","russell county",-4.91048835118815,0,685352,40083,0.356762355726546,27725,0,0.0126961226330027,0.589421894218942
51169,"VA","scott county",-0.131033836643379,0,387040,38725,0.374615059477085,22290,0.178754800017258,0.0128757290264693,0.662655395325709
51171,"VA","shenandoah county",-6.66888170202662,238959,1730786,53934,0.384894556154978,42854,0,0.0693050823727073,0.433194000491763
51173,"VA","smyth county",-4.83125489861849,0,1011584,40544,0.37929366231253,31298,0,0.0198734743434085,0.552514619883041
51175,"VA","southampton county",-1.5911708924215,1269723,570972,53681,0.319063494468859,18089,0,0.0149814804577367,0.162308385933273
51177,"VA","spotsylvania county",-7.65700845268817,138591,4656328,81434,0.304755901099671,130159,0.676724102714936,0.0899361550104103,0.167759289982765
51179,"VA","stafford county",-7.33199651171309,31387,4972666,103005,0.223549773881972,141159,0.802451904064019,0.116995728221367,0.0912165263963274
51181,"VA","surry county",-2.37538615680053,559873,1221673,54656,0.315082230244685,6670,0,0.00824587706146927,-0.0714285714285714
51183,"VA","sussex county",-0.343358628204832,826510,354975,44608,0.405230219043362,11595,0,0.0285467874083657,-0.162629070691025
51185,"VA","tazewell county",0.517484185748451,0,1608408,40309,0.358295340640864,42689,0,0.00918269343390569,0.663152203298189
51187,"VA","warren county",-5.96719871430189,0,1765563,65353,0.361255177045633,38991,0,0.0415993434382293,0.370805463436569
51191,"VA","washington county",-4.67258400188142,0,2356539,44844,0.323805225414974,54457,0.283238574240105,0.0148006684172834,0.535135135135135
51193,"VA","westmoreland county",-10.4551617397849,616911,288050,55688,0.338324502802734,17596,0,0.0617185724028188,0.0733325292485827
51195,"VA","wise county",-3.32075565389087,0,1250446,38255,0.322047953848927,39539,0,0.0121904954601786,0.620105396571276
51197,"VA","wythe county",-3.68288092534743,0,1982285,46119,0.383866546949577,29048,0,0.0114293583034977,0.549358490566038
51199,"VA","york county",-12.0559853683955,0,2325165,86781,0.189907868025966,67196,0.939004643773677,0.0597654622298946,0.171275908637191
51510,"VA","alexandria city",-4.69942812059763,0,16264210,93370,0.119101849333696,154710,1,0.167409992889923,-0.590261346526135
51515,"VA","bedford city",-6.1042164349545,0,NA,NA,NA,NA,0,NA,NA
51520,"VA","bristol city",-3.35010568734672,0,NA,37844,0.336032719836401,17077,0.999607513316512,0.0054459214147684,0.438128050531151
51530,"VA","buena vista city",-5.62969784004413,0,NA,33672,0.424532940019666,6495,0,0.00708237105465743,0.308559498956159
51540,"VA","charlottesville city",-6.04748662893071,0,NA,54739,0.196208913087316,46487,1,0.0522941897734851,-0.671469091891405
51550,"VA","chesapeake city",-17.5693864912234,895256,10494609,72214,0.257046208833291,235410,0.923729461902983,0.0561106155218555,0.0128233789693008
51580,"VA","covington city",-4.8100099275484,0,NA,35546,0.419321947489166,5675,0,0.0204405286343612,0.183621781342339
51590,"VA","danville city",-3.79611819249236,0,NA,34951,0.283939079266182,41911,0,0.0387726372551359,-0.198547343865974
51595,"VA","emporia city",-1.35222098388744,0,NA,27426,0.353551912568306,5495,0,0.0565969062784349,-0.312209547950993
51600,"VA","fairfax county",-7.40900488138345,0,100218990,117515,0.128617731565058,1142004,0.986060240763373,0.161641290223152,-0.36224574382251
51610,"VA","falls church city",-3.46495222352617,0,NA,114795,0.0731707317073171,13843,1,0.106479809289894,-0.585235424546759
51630,"VA","fredericksburg city",-7.20966681895294,0,NA,57258,0.228994860762519,28135,0.988347195915342,0.106877554647237,-0.265738661876965
51640,"VA","galax city",-4.22172459218191,0,NA,31311,0.362408106497119,6788,0,0.146876841484973,0.390605162928481
51650,"VA","hampton city",-17.9965783979733,0,6781611,52021,0.275243940129807,136255,0.997511569021217,0.0542292025980698,-0.377758623493633
51660,"VA","harrisonburg city",-9.55730869509012,0,NA,43009,0.26024233244983,53064,1,0.18698175787728,-0.21861753235743
51670,"VA","hopewell city",-2.52352747885378,0,NA,40712,0.348971026265908,22353,1,0.0731892810808393,-0.0933318465655664
51678,"VA","lexington city",-9.56351634901206,0,NA,37309,0.225967062428188,7113,0,0.0482215661464923,-0.305555555555556
51680,"VA","lynchburg city",-10.7657558984602,0,NA,41971,0.247616880900921,79237,0.973083845013762,0.0366116839355352,0.090299584146652
51683,"VA","manassas city",-5.86810956357033,0,NA,77551,0.249933809902039,41379,1,0.349863457309263,-0.161801446416831
51685,"VA","manassas park city",-7.65090703418707,0,NA,79131,0.247411909962959,16117,1,0.377551653533536,-0.28500191791331
51690,"VA","martinsville city",-6.38541870321462,0,NA,33545,0.300098500601948,13256,0,0.0505431502715751,-0.235314149497701
51710,"VA","norfolk city",-16.0140670531031,0,22852053,47137,0.260545594819685,245752,1,0.0761540089195612,-0.419757356462513
51720,"VA","norton city",-9.1024531024531,0,NA,26971,0.24322446143155,4043,0,0.00865693791738808,0.438186813186813
51730,"VA","petersburg city",-3.06037439627988,0,NA,33939,0.334188726814335,32037,0.978932757557064,0.0465711521053782,-0.769628927608078
51735,"VA","poquoson city",-8.01215338566777,0,NA,88328,0.244546221525853,12022,0.934979423868313,0.0238728996839128,0.490581951082373
51750,"VA","radford city",-12.4795053753645,0,NA,36082,0.230162900683132,17380,0.970685031691858,0.0288262370540852,-0.0474137931034483
51760,"VA","richmond city",-6.90395589732057,0,20504513,42356,0.229881480500563,220892,1,0.0649321840537457,-0.637494193657362
51770,"VA","roanoke city",-11.1777249632298,0,6901115,41483,0.317692595470373,99572,0.999938164729162,0.0603784196360423,-0.176332438650307
51775,"VA","salem city",-9.7326477915847,0,NA,53990,0.314468704512373,25521,1,0.0319344853258101,0.248412894715145
51790,"VA","staunton city",-11.4060935227954,0,NA,46435,0.290397178701509,24273,0.963067463993936,0.0285090429695547,-0.0179468772433596
51800,"VA","suffolk city",-26.3151962864144,719380,4794724,68089,0.280331038225418,88057,0.783673228113732,0.0400536016443894,-0.138472179160009
51810,"VA","virginia beach city",-13.5893770873617,540622,26763803,70500,0.218915160860912,450057,0.984655040936634,0.0783345220716487,0.0444797412087784
51820,"VA","waynesboro city",-10.3149699725878,0,NA,42112,0.327205635692721,21620,0.974721508140531,0.0715541165587419,0.113671274961598
51830,"VA","williamsburg city",-7.65780424067923,0,NA,54606,0.195048143053645,14817,1,0.0766686913680232,-0.435094239447836
51840,"VA","winchester city",-6.43181218755006,0,NA,49330,0.27140035118525,27516,1,0.168883558656782,-0.0354643465103083
53003,"WA","asotin county",-3.90312403287254,0,484687,47483,0.286037878311206,22259,0.933450492531101,0.0364796262186082,0.267864518793887
53007,"WA","chelan county",-13.014425477019,0,3595382,54975,0.274881516587678,75138,0.538514623273018,0.275333386568714,0.156848440634689
53009,"WA","clallam county",-2.19151700279495,0,2018430,48002,0.272434281598848,73439,0,0.0601723879682458,0.0160982264665757
53011,"WA","clark county",-10.2901634942806,0,17656546,67832,0.244666555502153,457474,0.84530624431368,0.0899832558790226,-0.000546520655416161
53013,"WA","columbia county",-3.46250644048987,0,316557,46250,0.256654617154124,3999,0,0.0742685671417855,0.445877475817596
53015,"WA","cowlitz county",-7.44069364264851,0,3829558,49804,0.308119884919416,103590,0.601484230055659,0.0862631528139782,0.136836319665824
53017,"WA","douglas county",-21.7044723598341,0,1403349,55805,0.295965821014027,40585,0.734042830007026,0.309178267832943,0.314642016220459
53019,"WA","ferry county",3.81623549728705,0,137043,41081,0.326798561151079,7568,0,0.0429439746300211,0.305337078651685
53023,"WA","garfield county",-1.53025032238667,0,103008,51399,0.322954822954823,2226,0,0.0238095238095238,0.458603896103896
53027,"WA","grays harbor county",1.42768792351494,0,2026344,45483,0.333352865346303,71454,0,0.0976572340246872,0.070728605625374
53031,"WA","jefferson county",-2.68528442588465,0,759010,51842,0.208955820084685,30524,0,0.0347922945878653,-0.326865671641791
53033,"WA","king county",-4.92721300939194,0,262665880,83571,0.155442673439594,2118119,0.957265997289837,0.0946807049084589,-0.504343873617596
53035,"WA","kitsap county",-3.34768977710873,0,10573992,68336,0.224922272232386,258903,0.80097398589592,0.0732088851809365,-0.116324552160169
53037,"WA","kittitas county",-9.82242380146426,0,1340884,53163,0.239531434222036,43726,0,0.0864016832090747,0.144812915893967
53039,"WA","klickitat county",-7.93364414149936,0,1290862,51258,0.277893368010403,21172,0,0.12115057623276,0.163201136017852
53041,"WA","lewis county",-6.33558781506849,0,2449434,46387,0.307796076667978,76012,0,0.0981423985686471,0.361552310462092
53043,"WA","lincoln county",1.56402435634407,0,336908,49460,0.299268130405855,10344,0,0.0312258313998453,0.501932536893886
53045,"WA","mason county",-0.401230178482548,0,1205173,53087,0.313963284852785,61569,0,0.092481606003021,0.0600352936939532
53049,"WA","pacific county",-8.74994433404577,0,523613,39895,0.307438941022932,20940,0,0.0920248328557784,0.069466579169401
53051,"WA","pend oreille county",1.40434594212872,0,425167,49184,0.307330057330057,13066,0,0.0357416194703811,0.358279316440778
53053,"WA","pierce county",-5.29271883078263,0,34050583,63881,0.277613456000625,845193,0.927895878524946,0.103765648792643,-0.0752033528419799
53057,"WA","skagit county",-22.2736162353711,0,5901404,59263,0.265044284413542,121725,0.538626701225824,0.179511193263504,-0.0318433003228101
53059,"WA","skamania county",-8.01715411288605,0,208749,53606,0.290781824652984,11498,0,0.0595755783614542,0.125827814569536
